subjid,gameid,b,age,set,ha,pha,la,lotnuma,hb,phb,lb,lotnumb,amb,corr,order,trial,payoff,forgone,rt,feedback,block,eva,evb,skewa,skewb,dominance,hapwa,lapwa,hapwb,lapwb,relativeorder,Gender,Location,Condition,ShapeA,ShapeB,diffev,change_reactiontime,behavior_change_af
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,3,-9,-4,574,0,1,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-105,0
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,4,-9,-4,861,0,1,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,287,0
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,5,42,41,753,0,1,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-108,0
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,6,-9,41,617,1,2,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,74.25,1
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,7,42,-4,607,1,2,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-10,0
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,8,-9,39,886,1,2,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,279,0
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,9,43,41,572,1,2,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-314,0
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,10,-9,41,914,1,2,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,342,0
61116,177,0,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,11,42,-9,792,1,3,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-62,0
61116,177,0,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,12,-4,-9,888,1,3,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,96,0
61116,177,0,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,13,-4,-9,832,1,3,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-56,0
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,14,43,-4,629,1,3,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-203,1
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,15,-9,43,544,1,3,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-85,0
61116,177,0,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,16,42,-9,642,1,4,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-.25,1
61116,177,0,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,17,41,43,846,1,4,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,204,0
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,18,-9,-4,564,1,4,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-282,1
61116,177,0,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,19,-4,-9,778,1,4,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,214,1
61116,177,0,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,20,-4,-9,641,1,4,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-137,0
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,21,42,39,889,1,5,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-18.5,1
61116,177,0,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,22,41,-9,1170,1,5,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,281,1
61116,177,0,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,23,41,-9,1429,1,5,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,259,0
61116,177,0,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,24,-4,40,1027,1,5,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-402,0
61116,177,1,27,6,41,.40000001,-4,5,42,.40000001,-9,5,1,0,21,25,-9,-4,815,1,5,14,11.4,.41076514,.41020831,1,.050000001,.30000001,.050000001,.30000001,.69999999,1,2,1,4,4,2.6000004,-212,1
61116,180,1,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,1,-12,-8,1676,0,1,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-252.75,0
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,2,55,52,773,0,1,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-903,0
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,3,-8,-12,805,0,1,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,32,0
61116,180,1,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,4,-12,-8,698,0,1,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-107,0
61116,180,1,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,5,52,53,665,0,1,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-33,0
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,6,-8,52,824,1,2,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-40.5,1
61116,180,1,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,7,52,41,947,1,2,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,123,1
61116,180,1,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,8,-12,-8,858,1,2,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-89,0
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,9,55,-12,899,1,2,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,41,1
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,10,55,52,662,1,2,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-237,0
61116,180,1,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,11,52,53,598,1,3,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-6,1
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,12,55,-12,801,1,3,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,203,1
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,13,55,-12,708,1,3,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-93,0
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,14,25,52,891,1,3,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,183,0
61116,180,1,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,15,52,53,574,1,3,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-317,1
61116,180,1,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,16,-12,-8,1288,1,4,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-127.25,1
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,17,49,52,548,1,4,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-740,1
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,18,55,52,558,1,4,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,10,0
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,19,41,52,696,1,4,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,138,0
61116,180,1,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,20,-12,55,779,1,4,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,83,1
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,21,-8,-12,987,1,5,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-86.25,1
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,22,-8,52,693,1,5,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-294,0
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,23,25,-12,661,1,5,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-32,0
61116,180,1,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,24,-12,-8,508,1,5,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,-153,1
61116,180,0,27,6,50,.60000002,-8,6,52,.40000001,-12,1,1,0,10,25,-8,-12,642,1,5,26.799999,13.6,-.27134702,.40824831,2,.60000002,.2,.80000001,.30000001,.33333334,1,2,1,2,1,13.199999,134,1
61117,153,0,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,1,6,15,15155,0,1,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-3029.25,0
61117,153,0,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,2,6,15,910,0,1,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-14245,0
61117,153,0,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,3,39,15,768,0,1,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-142,0
61117,153,0,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,4,6,15,811,0,1,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,43,0
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,5,15,6,3038,0,1,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,2227,0
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,6,15,39,675,1,2,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-35.75,1
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,7,15,6,499,1,2,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-176,0
61117,153,0,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,8,39,15,5074,1,2,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,4575,1
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,9,15,6,1008,1,2,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-4066,1
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,10,15,40,532,1,2,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-476,0
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,11,15,39,642,1,3,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,22.5,1
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,12,15,6,615,1,3,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-27,0
61117,153,0,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,13,6,15,568,1,3,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-47,1
61117,153,0,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,14,6,15,701,1,3,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,133,0
61117,153,0,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,15,6,15,732,1,3,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,31,0
61117,153,0,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,16,40,15,654,1,4,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-8.75,1
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,17,15,39,903,1,4,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,249,1
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,18,15,6,670,1,4,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-233,0
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,19,15,6,582,1,4,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-88,0
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,20,15,6,619,1,4,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,37,0
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,21,15,39,562,1,5,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-8,1
61117,153,1,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,22,15,6,560,1,5,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-2,0
61117,153,0,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,23,37,15,652,1,5,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,92,1
61117,153,0,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,24,6,15,1386,1,5,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,734,0
61117,153,0,29,6,39,.40000001,6,5,15,.94999999,12,1,0,1,6,25,40,15,530,1,5,19.200001,14.85,.41292325,-4.1294832,1,.050000001,.30000001,1.9,.025,.2,1,2,1,4,1,4.3500004,-856,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,1,20,14,4212,0,1,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-895,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,2,20,14,714,0,1,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-3498,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,3,20,14,626,0,1,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-88,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,4,20,14,593,0,1,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-33,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,5,20,14,632,0,1,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,39,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,6,20,14,749,1,2,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-65,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,7,20,14,563,1,2,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-186,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,8,20,14,651,1,2,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,88,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,9,20,14,523,1,2,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-128,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,10,20,14,489,1,2,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-34,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,11,20,14,672,1,3,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,24.25,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,12,20,14,574,1,3,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-98,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,13,20,14,627,1,3,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,53,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,14,20,14,722,1,3,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,95,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,15,20,14,769,1,3,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,47,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,16,20,14,624,1,4,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,154,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,17,20,14,619,1,4,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-5,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,18,20,14,674,1,4,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,55,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,19,20,14,806,1,4,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,132,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,20,20,14,1240,1,4,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,434,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,21,20,14,807,1,5,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-65,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,22,20,14,931,1,5,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,124,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,23,20,14,927,1,5,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-4,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,24,20,14,638,1,5,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-289,0
61117,159,1,29,6,14,1,14,1,20,.94999999,16,1,0,0,29,25,20,14,547,1,5,14,19.799999,0,-4.1294832,3,2,.5,1.9,.025,.96666664,1,2,1,1,1,-5.7999992,-91,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,1,15,-6,7359,0,1,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,-1700.25,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,2,15,-6,677,0,1,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,-6682,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,3,15,-6,819,0,1,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,142,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,4,15,-6,546,0,1,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,-273,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,5,15,-6,558,0,1,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,12,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,6,15,-6,552,1,2,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,-9.75,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,7,15,-6,594,1,2,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,42,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,8,15,-6,564,1,2,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,-30,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,9,15,-6,556,1,2,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,-8,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,10,15,-6,513,1,2,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,-43,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,11,15,-6,495,1,3,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,25.5,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,12,15,-6,510,1,3,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,15,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,13,15,-6,569,1,3,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,59,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,14,15,-6,597,1,3,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,28,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,15,15,-6,597,1,3,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,0,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,16,-10,-6,557,1,4,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,11.5,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,17,-10,-6,558,1,4,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,1,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,18,-10,-6,970,1,4,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,412,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,19,15,-6,533,1,4,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,-437,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,20,15,-6,603,1,4,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,70,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,21,-10,-6,546,1,5,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,12.25,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,22,-10,-6,526,1,5,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,-20,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,23,-10,-6,652,1,5,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,126,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,24,15,-6,550,1,5,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,-102,0
61117,166,1,29,6,-6,1,-6,1,15,.60000002,-10,1,0,0,25,25,15,-6,595,1,5,-6,5,0,-.40824831,1,2,.5,1.2,.2,.83333331,1,2,1,1,1,-11,45,0
