subjid,gameid,b,age,set,ha,pha,la,lotnuma,hb,phb,lb,lotnumb,amb,corr,order,trial,payoff,forgone,block,eva,evb,skewa,skewb,dominance,hapwa,lapwa,hapwb,lapwb,Gender,Location,Condition,ShapeA,ShapeB,diffev,predicted_class1,predicted_class2
70066,207,1,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,5,14,22,1,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,1
70066,207,1,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,6,14,22,2,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,1,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,7,14,22,2,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,1,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,8,14,22,2,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,1,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,9,14,22,2,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,10,22,14,2,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,11,22,14,3,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,12,22,14,3,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,13,22,14,3,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,14,22,14,3,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,15,22,14,3,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,16,22,14,4,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,17,22,14,4,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,18,22,14,4,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,19,22,14,4,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,20,22,14,4,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,21,22,14,5,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,22,22,14,5,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,23,22,14,5,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,24,22,14,5,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,207,0,25,7,22,0.89999998,-41,1,14,0.99000001,6,1,0,0,10,25,22,14,5,15.7,13.92,-2.6666667,-9.849371,1,1.8,0.050000001,1.98,0.0049999999,2,1,1,1,1,1.7799997,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,1,9,10,1,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,2,9,10,1,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,1
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,3,9,10,1,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,4,9,10,1,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,5,9,10,1,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,6,9,25,2,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,1,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,7,9,10,2,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,8,9,25,2,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,1,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,9,102,10,2,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,0,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,10,10,9,2,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,11,9,10,3,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,12,9,10,3,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,13,9,10,3,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,14,9,10,3,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,15,102,25,3,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,1,0
70066,210,0,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,16,25,9,4,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,17,9,10,4,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,18,9,10,4,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,19,9,10,4,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,20,103,10,4,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,0,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,21,10,9,5,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,22,9,10,5,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,23,9,10,5,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,1,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,24,101,10,5,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70066,210,0,25,7,25,0.2,10,1,102,0.050000001,9,3,0,0,29,25,10,9,5,13.0,13.65,1.5,4.1299019,1,0.40000001,0.40000001,0.025,0.47499999,2,1,1,1,4,-0.64999962,0,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,1,18,7,1,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,1,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,2,18,7,1,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,1,1
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,3,18,7,1,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,1,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,4,18,7,1,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,1,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,5,18,7,1,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,1,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,6,18,7,2,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,1,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,7,18,7,2,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,1,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,8,18,7,2,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,1,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,9,18,7,2,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,1,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,10,18,7,2,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,1,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,11,18,7,3,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,1,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,12,18,7,3,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,1,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,13,18,7,3,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,14,18,7,3,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,15,18,7,3,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,16,18,7,4,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,17,18,7,4,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,18,18,7,4,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,185,0,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,19,7,18,4,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,20,18,7,4,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,21,18,7,5,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,185,0,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,22,7,18,5,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,23,18,7,5,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,24,18,7,5,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,185,1,27,7,7,1.0,7,1,18,0.99000001,-19,1,0,0,18,25,18,7,5,7.0,17.629999,0.0,-9.849371,1,2.0,0.5,1.98,0.0049999999,2,1,1,1,1,-10.629999,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,1,2,-23,1,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,2,2,-23,1,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,1
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,3,2,4,1,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,4,2,4,1,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,5,2,-23,1,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,6,2,-23,2,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,1,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,7,4,2,2,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,1,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,8,-23,2,2,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,1,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,9,4,2,2,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,10,2,4,2,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,11,2,4,3,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,12,2,4,3,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,1,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,13,4,2,3,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,14,2,4,3,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,1,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,15,-23,2,3,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,16,2,-23,4,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,17,2,4,4,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,18,2,4,4,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,19,2,-23,4,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,20,2,4,4,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,21,2,-23,5,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,22,2,-23,5,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,23,2,-23,5,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,0,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,24,2,4,5,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,189,1,27,7,2,1.0,2,1,4,0.75,-23,1,0,0,14,25,-23,2,5,2.0,-2.75,0.0,-1.1547005,1,2.0,0.5,1.5,0.125,2,1,1,1,1,4.75,0,0
70081,195,1,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,1,9,10,1,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,2,10,9,1,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,1
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,3,10,9,1,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,4,10,9,1,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,1,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,5,9,10,1,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,1
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,6,10,9,2,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,7,10,9,2,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,8,10,9,2,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,9,10,9,2,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,10,10,9,2,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,11,10,9,3,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,12,10,9,3,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,13,10,9,3,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,14,10,9,3,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,15,10,9,3,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,16,10,9,4,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,1,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,17,9,10,4,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,18,10,9,4,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,19,10,9,4,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,20,10,9,4,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,21,10,90,5,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,22,10,9,5,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,23,10,9,5,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,24,10,9,5,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,195,0,27,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,15,25,10,9,5,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,2,1,1,1,4,0.17000008,0,0
70081,203,0,27,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,8,1,1,2,1,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,1,1,4,2,2.5500002,0,0
70081,203,0,27,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,8,2,1,2,1,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,1,1,4,2,2.5500002,0,1
70081,203,0,27,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,8,3,1,2,1,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,1,1,4,2,2.5500002,0,0
70081,203,0,27,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,8,4,1,2,1,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,1,1,4,2,2.5500002,0,0
70081,203,1,27,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,8,5,2,1,1,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,1,1,4,2,2.5500002,0,0
